COURSECODE,COURSETITLE,DELIVERY,CLASSNUM,STATUS,DURATION,STUMAX,PRICE,CATEGORY,SUBCATEGORY
ZL000,z/VM and Linux Boot Camp,CLASSROOM,M0R2,Available           ,5,8,4495,"IBM System z (z/OS, z/VM, Linux)","System Administrator for z/VM, Linux"
ZZ101,Initiate Technical Boot Camp V10,CLASSROOM,M4Z4,Available           ,5,8,5390,DB2 Information Management,Business Intelligence &amp; Data Warehousing
ZZ101,Initiate Technical Boot Camp V10,CLASSROOM,M3T0,Available           ,5,8,4900,Master Data Management,InfoSphere MDM Standard Edition
AN110,Power Systems for AIX I: LPAR Configuration and Planning,CLASSROOM,M0R4,Available           ,3,8,2265,"IBM System p, AIX, and UNIX",Logical Partitioning (LPAR)
AN110,Power Systems for AIX I: LPAR Configuration and Planning,CLASSROOM,M0R5,Standby             ,3,8,2265,"IBM System p, AIX, and UNIX",Logical Partitioning (LPAR)
RS727,Configuring Projects in IBM Rational Team Concert V4.0,CLASSROOM,M0R6,Available           ,3,8,2100,Rational Software,Change configuration &amp; release management
RS727,Configuring Projects in IBM Rational Team Concert V4.0,CLASSROOM,M0R7,Available           ,3,8,2100,Rational Software,Change configuration &amp; release management
TP421,IBM Tivoli Endpoint Manager 8.1 Administration,CLASSROOM,M0R8,Available           ,1,8,900,Tivoli Service Delivery and Process Automation,Tivoli Endpoint Manager
TP421,IBM Tivoli Endpoint Manager 8.1 Administration,CLASSROOM,M05H,Available           ,1,8,900,IBM Tivoli Systems Management,Service Delivery and Process Automation
TP421,IBM Tivoli Endpoint Manager 8.1 Administration,CLASSROOM,M0R9,Available           ,1,8,900,Tivoli Service Delivery and Process Automation,Tivoli Endpoint Manager
6T746,IBM Sterling File Gateway - Managing Sterling File Gateway,CLASSROOM,M29R,Available           ,2,8,1500,Managed File Transfer,Sterling File Gateway
CMW22,Physical Organization of Databases - Web - ILO,CLASSROOM,J571,Closed              ,8,12,1375,Data Management for z/OS,IMS
TP431,IBM Tivoli Endpoint Manager 8.1 Content Development,CLASSROOM,M0S0,Available           ,2,8,1800,Tivoli Service Delivery and Process Automation,Tivoli Endpoint Manager
TP431,IBM Tivoli Endpoint Manager 8.1 Content Development,CLASSROOM,M05I,Available           ,2,8,1800,IBM Tivoli Systems Management,Service Delivery and Process Automation
TP431,IBM Tivoli Endpoint Manager 8.1 Content Development,CLASSROOM,M0S1,Available           ,2,8,1800,Tivoli Service Delivery and Process Automation,Tivoli Endpoint Manager
WPL45,Advanced IBM Web Content Manager 8.0 concepts,CLASSROOM,M00V,Available           ,2,10,1400,WebSphere Portal,IBM Lotus Web Content Management
WPL45,Advanced IBM Web Content Manager 8.0 concepts,CLASSROOM,M010,Available           ,2,10,1400,WebSphere Portal,IBM Lotus Web Content Management
D8L54,Developing IBMB. LotusB. DominoB. 8.5.2 Applications: Advanced XPage Design,CLASSROOM,M07L,Available           ,2,10,1400,Lotus,IBM Notes and Domino 8.5.x
D8L54,Developing IBM® Lotus® Domino® 8.5.2 Applications: Advanced XPage Design,CLASSROOM,M01Q,Available           ,2,10,1200,Lotus,IBM Notes and Domino 8.5.x
D8L54,Developing IBM® Lotus® Domino® 8.5.2 Applications: Advanced XPage Design,CLASSROOM,M9Q4,Closed              ,2,8,1200,Lotus,IBM Notes and Domino 8.5.x
D8L54,Developing IBM® Lotus® Domino® 8.5.2 Applications: Advanced XPage Design,CLASSROOM,M02V,Available           ,2,10,1200,Lotus,IBM Notes and Domino 8.5.x
DW510,IBM Netezza Appliance Advanced Concepts,CLASSROOM,M9Z5,Available           ,2,2,1500,Big Data Analytics,Netezza Data Warehouse Appliances - BD
NGTB2,IBM PureFlex Systems Implementation Services,CLASSROOM,M0S3,Available           ,2,8,1475,IBM System x,Technical
NGTB2,IBM PureFlex Systems Implementation Services,CLASSROOM,M0S2,Available           ,2,8,1475,IBM System x,Technical
TT372,IBM Tivoli Monitoring 6.2 Historical Reporting and Data Collection (ILO),CLASSROOM,NJ88,Available           ,1,12,600,Tivoli Service Availability and Performance Management,Monitoring
BQ120,IBM Security QRadar SIEM 7.1 Advanced,CLASSROOM,M0S4,Available           ,2,8,1500,Security Systems,Security Intelligence
1SM00,Introduction to Cloud Computing Architecture,CLASSROOM,M37S,Available           ,2,8,1950,Cloud Computing,Cast Iron Systems
1SM00,Introduction to Cloud Computing Architecture,CLASSROOM,M285,Available           ,2,8,1950,Cloud Computing,Cast Iron Systems
6L224,Programming Essentials for IBM WebSphere Commerce V7 Customization (Remote),CLASSROOM,MY06,Available           ,5,12,3875,WebSphere Commerce,WebSphere Commerce Development and Customization
6T224,Programming Essentials for IBM WebSphere Commerce V7 Customization,CLASSROOM,JM04,Available           ,5,12,3875,WebSphere Commerce,WebSphere Commerce Development and Customization
6T224,Programming Essentials for IBM WebSphere Commerce V7 Customization,CLASSROOM,JM04,Available           ,5,8,3875,WebSphere Commerce,WebSphere Commerce Development and Customization
9T332,IBM Unica Campaign 8.6 Administration,CLASSROOM,M267,Available           ,2,8,1500,Cross Channel Campaign Management,Unica Campaign
AL320,Korn and Bash Shell Programming,CLASSROOM,M84U,Available           ,5,8,3525,UNIX Servers (System p),AIX Programming
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S5,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AL320,Korn and Bash Shell Programming,CLASSROOM,M0S6,Available           ,5,8,3525,"IBM System p, AIX, and UNIX",AIX Programming
AN100,UNIX / AIX Basics,CLASSROOM,M52X,Closed              ,4,8,2825,"IBM System p, AIX, and UNIX",AIX System Administration
AN100,UNIX / AIX Basics,CLASSROOM,M0S8,Available           ,4,8,2825,"IBM System p, AIX, and UNIX",AIX System Administration
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0T1,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN120,Power Systems for AIX II: AIX Implementation and Administration,CLASSROOM,M0S9,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",AIX System Administration
AN140,AIX Jumpstart for UNIX Professionals,CLASSROOM,M31M,Available           ,5,8,3775,"IBM System p, AIX, and UNIX",Transformation Courses
AN220,AIX Network Installation Management (NIM): Concepts and Configuration,CLASSROOM,M28V,Available           ,2,8,1425,"IBM System p, AIX, and UNIX",AIX Networking
AN301,Power Systems for AIX - Virtualization I: Implementing Virtualization,CLASSROOM,NB33,Closed              ,5,8,3975,"IBM System p, AIX, and UNIX",AIX System Administration
AN310,Power Systems for AIX - Virtualization II: Advanced PowerVM and Performance,CLASSROOM,M0T2,Available           ,4.5,8,4095,"IBM System p, AIX, and UNIX",AIX System Administration
AN310,Power Systems for AIX - Virtualization II: Advanced PowerVM and Performance,CLASSROOM,M85E,Available           ,4.5,8,4095,UNIX Servers (System p),System p Advanced POWER Virtualization and Logical Partitioning
AN310,Power Systems for AIX - Virtualization II: Advanced PowerVM and Performance,CLASSROOM,M0T3,Available           ,4.5,8,4095,"IBM System p, AIX, and UNIX",AIX System Administration
B5160,IBM Cognos Report Studio: Author Professional Reports (V10.1),CLASSROOM,M6F9,Closed              ,5,16,3500,Cognos,BI - Cognos BI (version 10.1)
B5198,IBM Cognos Report Studio: Author Active Reports (V10.1),CLASSROOM,M6H1,Closed              ,1,16,700,Cognos,BI - Cognos BI (version 10.1)
CL213,DB2 10 for LUW: Basic Administration for AIX,CLASSROOM,M0T6,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL2X3,DB2 10 for LUW: Basic Administration for Linux and Windows,CLASSROOM,M0T7,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL412,"DB2 for Linux, UNIX, and Windows Performance Tuning and Monitoring Workshop",CLASSROOM,M0T8,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL412,"DB2 for Linux, UNIX, and Windows Performance Tuning and Monitoring Workshop",CLASSROOM,M0T9,Available           ,4,8,2680,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL442,DB2 LUW Performance Tuning and Monitoring for Single and Multiple Partition DBs,CLASSROOM,M0U0,Available           ,5,8,3350,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL442,DB2 LUW Performance Tuning and Monitoring for Single and Multiple Partition DBs,CLASSROOM,M0U1,Available           ,5,8,3350,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL443,DB2 LUW Performance Tuning/Monitoring for Single/Multiple Partition DBs,CLASSROOM,N308,Available           ,5,12,3350,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CL443,DB2 LUW Performance Tuning/Monitoring for Single/Multiple Partition DBs,CLASSROOM,N30I,Available           ,5,12,3350,"Data Management for Linux, UNIX, and Windows","DB2 for Linux, UNIX, and Windows"
CV831,DB2 10 for z/OS Database Administration Workshop Part 1,CLASSROOM,M3F7,Available           ,5,8,3350,Data Management for z/OS,DB2 for z/OS
CV851,DB2 10 for z/OS System Administration,CLASSROOM,M3G7,Available           ,5,8,3350,Data Management for z/OS,DB2 for z/OS
D8L75,IBM Lotus Domino 8.5 System Administration Fundamentals,CLASSROOM,M07D,Available           ,1,10,600,Lotus,IBM Notes and Domino 8.5
D8L75,IBM Lotus Domino 8.5 System Administration Fundamentals,CLASSROOM,M01I,Available           ,1,10,600,Lotus,IBM Notes and Domino 8.5
D8L75,IBM Lotus Domino 8.5 System Administration Fundamentals,CLASSROOM,M9O3,Closed              ,1,8,600,Lotus,IBM Notes and Domino 8.5
D8L75,IBM Lotus Domino 8.5 System Administration Fundamentals,CLASSROOM,M02N,Available           ,1,10,600,Lotus,IBM Notes and Domino 8.5
D8L89,IBM Lotus Domino 8.5 System Administration Bootcamp,CLASSROOM,M01L,Available           ,5,10,3000,Lotus,IBM Notes and Domino 8.5
D8L89,IBM Lotus Domino 8.5 System Administration Bootcamp,CLASSROOM,M9P5,Closed              ,5,8,3000,Lotus,IBM Notes and Domino 8.5
D8L89,IBM Lotus Domino 8.5 System Administration Bootcamp,CLASSROOM,M02Q,Available           ,5,10,3000,Lotus,IBM Notes and Domino 8.5
D8V90,IBM Lotus Domino 8/8.5 System Administration Bootcamp,CLASSROOM,NJ89,Available           ,5,12,3000,Lotus,IBM Notes and Domino 8.5
DW501,IBM Netezza Appliance Usage,CLASSROOM,M3V5,Available           ,3,8,2250,Big Data Analytics,Netezza Data Warehouse Appliances - BD
DW520,IBM Netezza Appliance Usage and Advanced Concepts,CLASSROOM,M4Y3,Available           ,5,8,3750,Big Data Analytics,Netezza Data Warehouse Appliances - BD
ES261,SMP/E for z/OS Workshop,CLASSROOM,M0U2,Available           ,4.5,8,2755,"IBM System z (z/OS, z/VM, Linux)",System Administrator for z/OS
ES261,SMP/E for z/OS Workshop,CLASSROOM,M0U3,Available           ,4.5,8,2755,"IBM System z (z/OS, z/VM, Linux)",System Administrator for z/OS
F1420,IBM FileNet P8 Platform 5.0: System Implementation and Administration,CLASSROOM,M32H,Available           ,5,8,3750,Enterprise Content Management,FileNet P8 Platform (Content Manager)
I5258,IBM Cognos Report Studio: Author Professional Reports Fundamentals (V10.2) - ILO,CLASSROOM,NJ90,Available           ,3,12,2100,Cognos,BI - Cognos BI (version 10.2)
KM201,IBM InfoSphere DataStage Essentials V8.7,CLASSROOM,M41L,Available           ,4,8,3740,Information Platform and Solutions,Master Data Management
KM202,IBM InfoSphere DataStage Essentials 9.1,CLASSROOM,M0U5,Available           ,4,8,3400,Information Integration,InfoSphere Information Server
KM202,IBM InfoSphere DataStage Essentials 9.1,CLASSROOM,M0U4,Available           ,4,8,3400,Information Integration,InfoSphere Information Server
KM500,IBM InfoSphere Information Server Administration V8,CLASSROOM,M3X2,Available           ,4,8,3400,Information Integration,InfoSphere Information Server
NGT11,IBM PureFlex System Fundamentals,CLASSROOM,M37N,Available           ,3,8,1995,IBM System x,Technical
NGT11,IBM PureFlex System Fundamentals,CLASSROOM,M281,Available           ,3,8,1995,IBM System x,Technical
OL190,IBM i Administration and Control,CLASSROOM,M06J,Available           ,4,8,3665,IBM System i,System Administration for System i
OL500,IBM i Security Concepts and Implementation,CLASSROOM,M0U8,Available           ,2,8,1240,IBM System i,System Administration for System i
OL500,IBM i Security Concepts and Implementation,CLASSROOM,M0U9,Available           ,2,8,1240,IBM System i,System Administration for System i
RT273,"Test Management with IBM Rational Quality Manager, V4.0",CLASSROOM,MY25,Available           ,2,12,1400,Rational Software,Quality management
RT273,"Test Management with IBM Rational Quality Manager, V4.0",CLASSROOM,MY28,Available           ,2,12,1400,Rational Software,Quality management
SN781,Supporting IBM N series,CLASSROOM,M08J,Available           ,4,8,3625,IBM Storage and Storage Networking,Storage Networking and Storage Virtualization
SSE10,IBM Storwize V7000 Implementation Workshop,CLASSROOM,M3S1,Available           ,4,8,3550,IBM Storage and Storage Networking,Storage
SSF00,IBM DS8000 Implementation Workshop for Open Systems,CLASSROOM,M4Y1,Available           ,4,8,3315,IBM Storage and Storage Networking,Storage Networking
SSF00,IBM DS8000 Implementation Workshop for Open Systems,CLASSROOM,M3R5,Available           ,4,8,3315,IBM Storage and Storage Networking,Storage
TN023,IBM Tivoli Netcool/OMNIbus 7.3 Installation and Configuration,CLASSROOM,M29F,Available           ,3,8,1800,Tivoli Network Service Assurance,Netcool/OMNIbus
TN323,IBM Tivoli Network Manager 3.9 Operation and Administration,CLASSROOM,M3H1,Available           ,5,8,3000,Tivoli Network Service Assurance,Network Manager
TR571,IBM Maximo Asset Management 7.5 Fundamentals,CLASSROOM,MZ86,Available           ,4,8,2600,Tivoli Asset Management,Maximo Asset Management
TR571,IBM Maximo Asset Management 7.5 Fundamentals,CLASSROOM,M3A8,Available           ,4,8,2600,Tivoli Asset Management,Maximo Asset Management
TS103,IBM Tivoli Storage Productivity Center 4.2 Administration and Operation,CLASSROOM,M27J,Available           ,5,8,3750,Tivoli Storage Management,Storage Productivity Center
TS612,IBM Tivoli Storage Manager 6.3 Implementation and Administration,CLASSROOM,M0V2,Available           ,5,8,3250,Tivoli Storage Management,Storage Manager
TS612,IBM Tivoli Storage Manager 6.3 Implementation and Administration,CLASSROOM,M0V3,Available           ,5,8,3250,Tivoli Storage Management,Storage Manager
TS622,"IBM Tivoli Storage Manager 6.3 Advanced Administration, Tuning, Troubleshooting",CLASSROOM,M00D,Available           ,5,8,3750,Tivoli Storage Management,Storage Manager
TSX12,IBM Tivoli Storage Manager 6.3 Implementation and Administration (AIX),CLASSROOM,M0V6,Available           ,5,8,3250,Tivoli Storage Management,Storage Manager
TSX12,IBM Tivoli Storage Manager 6.3 Implementation and Administration (AIX),CLASSROOM,M0V7,Available           ,5,8,3250,Tivoli Storage Management,Storage Manager
TSX12,IBM Tivoli Storage Manager 6.3 Implementation and Administration (AIX),CLASSROOM,M33O,Available           ,5,8,3250,Tivoli Storage Management,Storage Manager
TSX22,IBM Tivoli Storage Manager 6.3 Advanced Administration for AIX,CLASSROOM,M0V8,Available           ,5,8,3750,Tivoli Storage Management,Storage Manager
TTR54,IBM Tivoli System Administration for Enterprise IT and Asset Management 7.1,CLASSROOM,NJ91,Available           ,2,12,1300,Tivoli Asset Management,Enterprise IT and Asset Management
TX314,IBM Tivoli Workload Scheduler 8.6 Administration,CLASSROOM,M41D,Available           ,2,8,1700,IBM Tivoli Systems Management,Service Delivery and Process Automation
VB743,Modeling and Implementing with IBM Business Process Manager V7.5.1,CLASSROOM,M05S,Available           ,5,12,4250,Business Process Management,WebSphere Lombardi Edition
VB743,Modeling and Implementing with IBM Business Process Manager V7.5.1 (Remote),CLASSROOM,MY39,Available           ,5,12,3875,Business Process Management,IBM Business Process Manager Express and Standard
VM211,IBM WebSphere MQ V7.5 Advanced System Administration (Distributed),CLASSROOM,N162,Available           ,4,12,2900,Application Integration,WebSphere MQ
